NODE;X;Y;Z
351;-55.9439266119;1.04173298159;0.00000000000
352;-57.9439048117;1.04170703596;0.00000000000
353;-59.9438695753;1.04167705345;0.00000000000
354;-61.9438181984;1.04165321302;0.00000000000
355;-63.9437514365;1.04165375881;0.00000000000
356;-65.9436767257;1.04170591472;0.00000000000
357;-67.9436121652;1.04184427413;0.00000000000
358;-69.9435907475;1.04210500873;0.00000000000
359;-71.9436640283;1.04251440172;0.00000000000
360;-73.9365410139;1.05655280906;0.00000000000
;;;
NODE;X;Y;Z
361;-75.9374317365;1.05743906776;0.00000000000
362;-77.9386055797;1.05769787748;0.00000000000
363;-79.9402649517;1.05677844300;0.00000000000
364;-81.9433164820;1.05407168631;0.00000000000
365;-83.9414279006;1.04896998834;0.00000000000
366;-85.9448996622;1.04059570507;0.00000000000
367;-87.9503605677;1.02784004185;0.00000000000
368;-89.9493333237;1.01105203917;0.00000000000
369;-91.9494886528;0.996707193737;0.00000000000
370;-93.9634779545;0.992708366597;0.00000000000
371;-95.9726269439;0.990767122448;0.00000000000
372;-97.9891559100;0.995515578644;0.00000000000
373;-20.5680563133;4.08630746260;0.00000000000
374;-20.0864280736;6.08955043932;0.00000000000
375;-19.4223279848;8.05223837098;0.00000000000
376;-18.5541320797;9.93541264908;0.00000000000
377;-17.5316138207;11.7109220317;0.00000000000
378;-16.2851636978;13.4131289147;0.00000000000
379;-14.8678139487;14.9758742562;0.00000000000
380;-13.3002323405;16.3683633636;0.00000000000
;;;
NODE;X;Y;Z
381;-11.6213465565;17.5870730215;0.00000000000
382;-9.82749449411;18.6272599420;0.00000000000
383;-7.95323218806;19.4955667799;0.00000000000
384;-6.03926311234;20.1983426338;0.00000000000
385;-4.10441151788;20.6488481678;0.00000000000
386;-98.9771898237;3.98516590789;0.00000000000
387;-98.9667058108;5.98779453242;0.00000000000
388;-98.9667735741;7.97480964676;0.00000000000
389;-98.9594085946;9.96169431916;0.00000000000
390;-98.9670515893;11.9531012198;0.00000000000
391;-98.9660986384;13.9481726968;0.00000000000
392;-98.9568331487;15.9454367808;0.00000000000
393;-98.9575345989;17.9430331424;0.00000000000
394;-98.9581728303;19.9430477880;0.00000000000
395;-98.9584595048;21.9429929996;0.00000000000
396;-98.9583739178;23.9428743337;0.00000000000
397;-98.9579071821;25.9427488172;0.00000000000
398;-98.9569534933;27.9427113015;0.00000000000
399;-98.9553688127;29.9430661522;0.00000000000
400;-98.9531028506;31.9441251253;0.00000000000
;;;
NODE;X;Y;Z
401;-98.9502759045;33.9462717839;0.00000000000
402;-98.9472252903;35.9498850460;0.00000000000
403;-98.9527471604;37.9472619473;0.00000000000
404;-98.9647606225;39.9482930200;0.00000000000
405;-98.9745497133;41.9521770060;0.00000000000
406;-98.9829270464;43.9645886328;0.00000000000
407;-98.9814596772;45.9755953615;0.00000000000
408;-98.9882993717;47.9863498978;0.00000000000
409;-95.9879341630;48.9790070346;0.00000000000
410;-93.9874766722;48.9728896530;0.00000000000
411;-91.9927517918;48.9731594898;0.00000000000
412;-89.9994650138;48.9826814438;0.00000000000
413;-88.0099464329;48.9850562765;0.00000000000
414;-86.0111016266;48.9867277391;0.00000000000
415;-84.0146337042;48.9865384253;0.00000000000
416;-82.0171148405;48.9858533642;0.00000000000
417;-80.0187596688;48.9855123974;0.00000000000
418;-78.0195139146;48.9855196859;0.00000000000
419;-76.0197724874;48.9856053382;0.00000000000
420;-74.0198524656;48.9856863251;0.00000000000
;;;
NODE;X;Y;Z
421;-72.0198388488;48.9857292316;0.00000000000
422;-70.0198334146;48.9857384310;0.00000000000
423;-68.0198267765;48.9857475080;0.00000000000
424;-66.0198224851;48.9857540056;0.00000000000
425;-64.0198208539;48.9857607383;0.00000000000
426;-62.0198208812;48.9857694346;0.00000000000
427;-60.0198222643;48.9857807101;0.00000000000
428;-58.0198249901;48.9857944723;0.00000000000
429;-56.0198289295;48.9858094068;0.00000000000
430;-54.0198334848;48.9858222667;0.00000000000
431;-52.0198372421;48.9858271660;0.00000000000
432;-50.0198376413;48.9858151737;0.00000000000
433;-48.0198307499;48.9857746361;0.00000000000
434;-46.0198112642;48.9856927139;0.00000000000
435;-44.0197728851;48.9855585369;0.00000000000
436;-42.0197091704;48.9853680208;0.00000000000
437;-40.0196148837;48.9851297519;0.00000000000
438;-38.0194877104;48.9848704969;0.00000000000
439;-36.0193300058;48.9846381646;0.00000000000
440;-34.0191497881;48.9844998157;0.00000000000
;;;
NODE;X;Y;Z
441;-32.0189590692;48.9845329249;0.00000000000
442;-30.0187651396;48.9848095920;0.00000000000
443;-28.0185469411;48.9853761327;0.00000000000
444;-26.0182162805;48.9862512162;0.00000000000
445;-24.0178576929;48.9871996646;0.00000000000
446;-22.0209013763;48.9874855455;0.00000000000
447;-20.0228850119;48.9881037984;0.00000000000
448;-18.0246395939;48.9906738774;0.00000000000
449;-16.0203800266;48.9885694402;0.00000000000
450;-14.0227741278;48.9952198825;0.00000000000
451;-12.0261445083;49.0023121371;0.00000000000
452;-10.0308013777;49.0086326484;0.00000000000
453;-8.03483429174;49.0069735266;0.00000000000
454;-6.03728756316;48.9967266434;0.00000000000
455;-4.02393540026;48.9963510153;0.00000000000
456;-2.19030854369;21.1961596886;0.00000000000
457;-2.28770596731;26.4209201480;0.00000000000
458;-2.46196023213;28.4632426503;0.00000000000
459;-2.52670512952;30.5557487864;0.00000000000
460;-2.55812988946;32.6187024272;0.00000000000
;;;
NODE;X;Y;Z
461;-2.51638077181;34.6778408698;0.00000000000
462;-2.40860244297;36.7425459936;0.00000000000
463;-2.28531495013;38.8062401612;0.00000000000
464;-2.17613583001;40.8728378572;0.00000000000
465;-2.10250141285;42.9258936554;0.00000000000
466;-2.06363656148;44.9656245913;0.00000000000
467;-2.04338930147;46.9882836376;0.00000000000
468;-2.01718012256;48.9971692162;0.00000000000
469;-20.8587413810;2.02682170180;0.00000000000
470;-26.7856369318;2.41809674702;0.00000000000
471;-28.7556692616;2.39954749352;0.00000000000
472;-30.7516344450;2.31493073693;0.00000000000
473;-32.7769285674;2.21387950989;0.00000000000
474;-34.8219781262;2.13925105574;0.00000000000
475;-36.8587797324;2.10980289758;0.00000000000
476;-38.8783464737;2.09566685497;0.00000000000
477;-40.8877127099;2.08349906552;0.00000000000
478;-42.8878529733;2.08348704756;0.00000000000
479;-44.8879121403;2.08350116359;0.00000000000
480;-46.8879058591;2.08351334895;0.00000000000
;;;
NODE;X;Y;Z
481;-48.8879004088;2.08352147510;0.00000000000
482;-50.8878942075;2.08352197239;0.00000000000
483;-52.8878841930;2.08351063023;0.00000000000
484;-54.8878654835;2.08348370877;0.00000000000
485;-56.8878314236;2.08344001755;0.00000000000
486;-58.8877743870;2.08338408941;0.00000000000
487;-60.8876877737;2.08333026647;0.00000000000
488;-62.8875696350;2.08330697182;0.00000000000
489;-64.8874281622;2.08335967352;0.00000000000
490;-66.8872888909;2.08355018884;0.00000000000
491;-68.8872029127;2.08394928285;0.00000000000
492;-70.8872547758;2.08461941045;0.00000000000
493;-72.8802050422;2.09906721078;0.00000000000
494;-74.8739727504;2.11399187682;0.00000000000
495;-76.8760373162;2.11513694523;0.00000000000
496;-78.8788705314;2.11447632047;0.00000000000
497;-80.8835814337;2.11085012931;0.00000000000
498;-82.8847443826;2.10304167465;0.00000000000
499;-84.8863275628;2.08956569341;0.00000000000
500;-86.8952602298;2.06843574692;0.00000000000
;;;
NODE;X;Y;Z
501;-88.8996938913;2.03889208102;0.00000000000
502;-90.8988219765;2.00775923291;0.00000000000
503;-92.9129666073;1.98941556033;0.00000000000
504;-94.9361048984;1.98347548904;0.00000000000
505;-96.9617828539;1.98628270109;0.00000000000
506;-98.9891559100;1.99551557864;0.00000000000
507;-21.2772282242;5.32210791430;0.00000000000
508;-21.6670976227;3.18205454702;0.00000000000
509;-20.7005573740;7.41210771941;0.00000000000
510;-19.9184520934;9.44684933364;0.00000000000
511;-18.9518371314;11.3766649868;0.00000000000
512;-17.7719768594;13.2244157780;0.00000000000
513;-16.3518052985;14.9740025201;0.00000000000
514;-14.7530456329;16.5430652768;0.00000000000
515;-13.0219437223;17.9106357306;0.00000000000
516;-11.1791713499;19.0804241984;0.00000000000
517;-9.23992498868;20.0648187541;0.00000000000
518;-7.26281420230;20.8857107319;0.00000000000
519;-5.28992463533;21.4699346408;0.00000000000
520;-97.9663457337;2.98068148654;0.00000000000
;;;
NODE;X;Y;Z
521;-97.9438956345;4.97296044031;0.00000000000
522;-97.9334793850;6.96260417917;0.00000000000
523;-97.9261821688;8.93650396591;0.00000000000
524;-97.9264601839;10.9147955390;0.00000000000
525;-97.9331502277;12.9012739167;0.00000000000
526;-97.9229317871;14.8936094776;0.00000000000
527;-97.9143677477;16.8884699232;0.00000000000
528;-97.9157074293;18.8860809304;0.00000000000
529;-97.9166323351;20.8860407876;0.00000000000
530;-97.9168334226;22.8858673332;0.00000000000
531;-97.9162810999;24.8856231509;0.00000000000
532;-97.9148606754;26.8854601188;0.00000000000
533;-97.9123223060;28.8857774537;0.00000000000
534;-97.9084716633;30.8871912775;0.00000000000
535;-97.9033787551;32.8903969091;0.00000000000
536;-97.8975011948;34.8961568299;0.00000000000
537;-97.8999724507;36.8971469934;0.00000000000
538;-97.9175077829;38.8955549673;0.00000000000
539;-97.9393103359;40.9004700259;0.00000000000
540;-97.9574767597;42.9167656388;0.00000000000
;;;
NODE;X;Y;Z
541;-97.9643867237;44.9401839943;0.00000000000
542;-97.9697590489;46.9619452593;0.00000000000
543;-97.9882993717;48.9863498978;0.00000000000
544;-94.9754108352;47.9518966876;0.00000000000
545;-92.9802284641;47.9460491428;0.00000000000
546;-90.9922168056;47.9558409335;0.00000000000
547;-89.0094114466;47.9677377202;0.00000000000
548;-87.0210480594;47.9717840156;0.00000000000
549;-85.0257353307;47.9732661644;0.00000000000
550;-83.0317485446;47.9723917895;0.00000000000
551;-81.0358745093;47.9713657616;0.00000000000
552;-79.0382735834;47.9710320833;0.00000000000
553;-77.0392864020;47.9711250241;0.00000000000
554;-75.0396249530;47.9712916634;0.00000000000
555;-73.0396913143;47.9714155567;0.00000000000
556;-71.0396722634;47.9714676626;0.00000000000
557;-69.0396601912;47.9714859390;0.00000000000
558;-67.0396492617;47.9715015136;0.00000000000
559;-65.0396433390;47.9715147439;0.00000000000
560;-63.0396417351;47.9715301728;0.00000000000
;;;
NODE;X;Y;Z
561;-61.0396431455;47.9715501446;0.00000000000
562;-59.0396472545;47.9715751824;0.00000000000
563;-57.0396539196;47.9716038791;0.00000000000
564;-55.0396624143;47.9716316735;0.00000000000
565;-53.0396707269;47.9716494327;0.00000000000
566;-51.0396748834;47.9716423397;0.00000000000
567;-49.0396683912;47.9715898098;0.00000000000
568;-47.0396420141;47.9714673500;0.00000000000
569;-45.0395841493;47.9712512508;0.00000000000
